"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"GALT","Galectin Therapeutics Inc.","2.65","$151.17M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/galt"
"GRTX","Galera Therapeutics, Inc.","8","$199.06M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/grtx"
"GLMD","Galmed Pharmaceuticals Ltd.","4.74","$100.08M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/glmd"
"GMDA","Gamida Cell Ltd.","4.18","$206.79M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gmda"
"GLPI","Gaming and Leisure Properties, Inc.","37.74","$8.22B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/glpi"
"GAN","GAN Limited","20.73","$599.74M","2020","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/gan"
"GRMN","Garmin Ltd.","105.81","$20.23B","2000","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/grmn"
"GARS","Garrison Capital Inc.","3.49","$56.01M","2013","n/a","n/a","https://old.nasdaq.com/symbol/gars"
"GLIBA","GCI Liberty, Inc.","82.4","$8.72B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/gliba"
"GLIBP","GCI Liberty, Inc.","28.85","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/glibp"
"GDS","GDS Holdings Limited","82.82","$13.24B","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/gds"
"GNSS","Genasys Inc.","4.59","$153.72M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/gnss"
"GENC","Gencor Industries Inc.","12.99","$189.73M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/genc"
"GFN","General Finance Corporation","6.6","$196.3M","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/gfn"
"GFNCP","General Finance Corporation","101.02","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/gfncp"
"GFNSL","General Finance Corporation","25.4","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/gfnsl"
"GBIO","Generation Bio Co.","31.84","$1.48B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gbio"
"GENE","Genetic Technologies Ltd","3.84","$52.88M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gene"
"GTH","Genetron Holdings Limited","12.34","$1.09B","2020","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/gth"
"GNFT","GENFIT S.A.","4.9","$190.31M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gnft"
"GNUS","Genius Brands International, Inc.","1.15","$251.88M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/gnus"
"GMAB","Genmab A/S","37.49","$24.46B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gmab"
"GNMK","GenMark Diagnostics, Inc.","12.355","$878.09M","2010","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/gnmk"
"GNCA","Genocea Biosciences, Inc.","2.36","$121.2M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gnca"
"GNPX","Genprex, Inc.","3.94","$153.15M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gnpx"
"GNTX","Gentex Corporation","28.22","$6.94B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/gntx"
"THRM","Gentherm Inc","47.14","$1.54B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/thrm"
"GEOS","Geospace Technologies Corporation","6.43","$87.86M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/geos"
"GABC","German American Bancorp, Inc.","28.42","$753.07M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/gabc"
"GERN","Geron Corporation","1.93","$599.2M","1996","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gern"
"GEVO","Gevo, Inc.","1.19","$90.12M","2011","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/gevo"
"ROCK","Gibraltar Industries, Inc.","64.9","$2.1B","1993","Capital Goods","Steel/Iron Ore","https://old.nasdaq.com/symbol/rock"
"GIGM","GigaMedia Limited","2.7","$29.84M","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/gigm"
"GIII","G-III Apparel Group, LTD.","11.67","$560.78M","1989","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/giii"
"GILT","Gilat Satellite Networks Ltd.","5.43","$301.33M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/gilt"
"GILD","Gilead Sciences, Inc.","66.79","$83.74B","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gild"
"GBCI","Glacier Bancorp, Inc.","35.53","$3.39B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/gbci"
"GLAD","Gladstone Capital Corporation","7.67","$239.25M","2001","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/glad"
"GLADD","Gladstone Capital Corporation","25.18","n/a","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/gladd"
"GLADL","Gladstone Capital Corporation","25","n/a","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/gladl"
"GOOD","Gladstone Commercial Corporation","18.89","$643.2M","2003","Consumer Services","Real Estate","https://old.nasdaq.com/symbol/good"
"GOODM","Gladstone Commercial Corporation","25.05","n/a","n/a","Consumer Services","Real Estate","https://old.nasdaq.com/symbol/goodm"
"GOODN","Gladstone Commercial Corporation","25.1","n/a","n/a","Consumer Services","Real Estate","https://old.nasdaq.com/symbol/goodn"
"GAIN","Gladstone Investment Corporation","9.43","$313.12M","2005","n/a","n/a","https://old.nasdaq.com/symbol/gain"
"GAINL","Gladstone Investment Corporation","24.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gainl"
"GAINM","Gladstone Investment Corporation","24.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gainm"
"LAND","Gladstone Land Corporation","15.48","$340.91M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/land"
"LANDP","Gladstone Land Corporation","26.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/landp"
"GLBZ","Glen Burnie Bancorp","9.632","$27.34M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/glbz"
"GBT","Global Blood Therapeutics, Inc.","62.24","$3.82B","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gbt"
"GBLI","Global Indemnity Group, LLC","26.78","$384.21M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/gbli"
"GBLIL","Global Indemnity Group, LLC","26.39","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/gblil"
"SELF","Global Self Storage, Inc.","4.015","$37.57M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/self"
"GWRS","Global Water Resources, Inc.","11.38","$257.03M","2016","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/gwrs"
"AIQ","Global X Artificial Intelligence & Technology ETF","24.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aiq"
"DRIV","Global X Autonomous & Electric Vehicles ETF","17.77","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/driv"
"POTX","Global X Cannabis ETF","9.3801","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/potx"
"CLOU","Global X Cloud Computing ETF","25.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clou"
"KRMA","Global X Conscious Companies ETF","25.46","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/krma"
"BUG","Global X Cybersecurity ETF","23.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bug"
"DAX","Global X DAX Germany ETF","29.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dax"
"EBIZ","Global X E-commerce ETF","28.63","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ebiz"
"EDUT","Global X Education ETF","16.6537","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/edut"
"FINX","Global X FinTech ETF","39.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/finx"
"CHIC","Global X Funds Global X MSCI China Communication Services ETF","27.82","$27.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chic"
"GNOM","Global X Genomics & Biotechnology ETF","17.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnom"
"BFIT","Global X Health & Wellness Thematic ETF","21.78","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bfit"
"SNSR","Global X Internet of Things ETF","27.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snsr"
"LNGR","Global X Longevity Thematic ETF","26.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lngr"
"MILN","Global X Millennials Thematic ETF","33.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/miln"
